OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SE_ANNO_CAD_DATA,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT,x,y
11998322,19526,1288906.67117,187513.54226,38265,13,306347,SE,62ND AVE S AND 63RD AVE S,0,System.Byte[], ,NONE,-122.255580173275,47.505154051253,1288906.67117262,187513.542259946
11998323,8334,1266169.03019,242766.17028,26996,13,22583,LKUN,N 40TH ST AND DEAD END 1,0,System.Byte[], ,NONE,-122.351967038054,47.6554099874395,1266169.03018934,242766.170284525
11998324,8849,1277063.34905,240778.75396,27298,13,24703,NE,NE PACIFIC PL AND NE PACIFIC ST,1,System.Byte[], ,CITY,-122.307616233379,47.6505432767013,1277063.3490485,240778.753962502
11998325,6433,1279464.04972,249278.92805,25897,13,15111,NE,27TH AVE NE AND NE 62ND ST,0,System.Byte[], ,NONE,-122.298534469931,47.6739678180485,1279464.04972295,249278.928051203
11998326,10821,1264144.22148,231975.7009,28616,13,34175,MGNL-QA,2ND AVE W AND W ROY ST,2,System.Byte[], ,NONE,-122.359313100243,47.6257240397149,1264144.22148326,231975.700897485
11998327,7621,1255338.62941,245136.73131,26488,13,20507,MGNL-QA,30TH AVE W AND W GOVERNMENT WAY,2,System.Byte[], ,NONE,-122.396098379354,47.6613131522375,1255338.62941025,245136.731310964
11998328,5974,1271894.67602,251026.57145,24588,13,5732,NW,SUNNYSIDE AVE N AND EAST GREEN LAKE WAY N,2,System.Byte[], ,HALFPED,-122.329390772715,47.678358841415,1271894.67601921,251026.571444988
11998329,6001,1265541.81611,250982.08556,275586,13,4852,NW,GREENWOOD AVE N AND PHINNEY AVE N,2,System.Byte[], ,NONE,-122.35517070165,47.6778954354741,1265541.8161087,250982.085556939
11998330,8181,1263313.21732,243250.43729,287142,13,21258,LKUN-BLRD,6TH AVE NW AND BURKE GILMAN TRL,0,System.Byte[], ,NONE,-122.363591471246,47.6565822591076,1263313.21732241,243250.437293023
11998331,7324,1254533.23856,246081.13272,25077,13,10319,MGNL-QA,33RD AVE W AND 33RD AV W PED BR,0,System.Byte[], ,NONE,-122.39944398786,47.663856797677,1254533.23856142,246081.132719919
11998332,17611,1285533.27469,197598.54963,34493,13,73350,SE,RAINIER AVE S AND S CHICAGO ST,1,System.Byte[], ,NONE,-122.269987814468,47.5326254733916,1285533.27468917,197598.549630284
11998333,17252,1281928.12473,199274.77107,34561,13,73711,GRDWM,38TH AVE S AND S OTHELLO ST,1,System.Byte[], ,NONE,-122.284706859149,47.5370345689502,1281928.12473348,199274.771072
11998334,15228,1284944.46701,209025.33492,32624,13,59366,SE,48TH AVE S AND DEAD END 2 ,0,System.Byte[], ,NONE,-122.273236316611,47.5639162729602,1284944.46700856,209025.334921986
11998335,10857,1268326.07877,231776.21341,28741,13,35134,MGNL-QA,DEXTER AVE N AND ROY ST,2,System.Byte[], ,CITY,-122.342342011344,47.6254033054192,1268326.07876755,231776.213409275
11998336,11422,1280867.9655,228970.28931,29493,13,38775,CNTRL,32ND AVE AND E DENNY S WAY,3,System.Byte[], ,NONE,-122.291275375144,47.6183750851,1280867.9655004,228970.289310411
11998337,14191,1280270.93766,213065.49262,32400,13,58101,SE,MCCLINTOCK AVE S AND S BYRON ST,0,System.Byte[], ,NONE,-122.292473026149,47.5747490507202,1280270.93765979,213065.492622122
11998338,9097,1256696.58474,239413.7018,27630,13,27510,MGNL-QA,26TH AVE W AND W FULTON S ST,0,System.Byte[], ,NONE,-122.390119105784,47.6457022175225,1256696.58473964,239413.701801091
11998339,19324,1257175.66237,188606.71884,38017,13,300326,SW,41ST AVE SW AND MARINE VIEW DR SW,3,System.Byte[], ,NONE,-122.384023015192,47.5064702564458,1257175.66237213,188606.718837067
11998340,11961,1279587.97164,225942.89321,30046,13,41306,CNTRL,M L KING JR WAY AND E MARION ST,2,System.Byte[], ,NONE,-122.29623107424,47.6100104165393,1279587.97164308,225942.893211305
11998341,11852,1279920.43193,226545.46704,30034,13,41158,CNTRL,29TH AVE AND E SPRING ST,0,System.Byte[], ,NONE,-122.294929906984,47.6116793853219,1279920.43193142,226545.467035919
11998342,8270,1285326.85984,243009.59454,27355,13,25159,NE,49TH AVE NE AND NE 39TH E ST,0,System.Byte[], ,NONE,-122.27426495163,47.6570870598211,1285326.85984096,243009.594540775
11998343,5538,1279243.34777,252595.73855,24660,13,6310,NE,26TH AVE NE AND NE 75TH ST,2,System.Byte[], ,NONE,-122.299686652206,47.6830476269545,1279243.34777074,252595.738550603
11998344,11307,1276909.70732,229516.28944,29374,13,37736,CNTRL-E,19TH AVE E AND E JOHN ST,3,System.Byte[], ,NONE,-122.307364302158,47.6196649632152,1276909.70732033,229516.289438963
11998345,18735,1284880.01568,191516.63986,38135,13,305102,SE,49TH AVE S AND DEAD END 4 ,0,System.Byte[], ,NONE,-122.272171470534,47.5159214210698,1284880.01568051,191516.639864057
11998346,19702,1291517.27265,186660.00831,38427,13,317504,SE,CRESTWOOD DR S AND CITY LIMITS,0,System.Byte[], ,NONE,-122.244956439556,47.5029462589478,1291517.27264729,186660.008307084
11998347,5257,1274202.35218,253782.56658,24402,13,5131,N,8TH AVE NE AND NE 79TH ST,0,System.Byte[], ,NONE,-122.320240980091,47.6860355411652,1274202.35218157,253782.566583812
11998348,7772,1277804.93446,244699.41547,26081,13,15755,NE,22ND AVE NE AND NE 45TH NR ST,1,System.Byte[], ,NONE,-122.304912187385,47.6613286565626,1277804.93445726,244699.415470511
11998349,15041,1284647.4023,209958.39886,32574,13,59313,SE,47TH AVE S AND S DAKOTA ST,0,System.Byte[], ,NONE,-122.274510120185,47.5664585679322,1284647.40230426,209958.398858935
11998350,7268,1265389.96126,246292.96965,25664,13,13728,NW,GREENWOOD AVE N AND N 50TH ST,0,System.Byte[], ,NONE,-122.355410559344,47.6650345782552,1265389.96126054,246292.969648138
11998351,15140,1262968.05175,209521.56199,32083,13,55454,DLRD,23RD AVE SW AND DEAD END 2 ,0,System.Byte[], ,NONE,-122.362272859966,47.5641143639272,1262968.05175406,209521.561994493
11998352,6660,1272134.10872,248544.63045,25835,13,14526,LKUN-NW,1ST AVE NE AND NE 59TH ST,0,System.Byte[], ,NONE,-122.328223315399,47.6715686792221,1272134.10872345,248544.630450442
11998353,16826,1283598.04576,201543.90541,34411,13,73117,SE,44TH AVE S AND S WARSAW ST,0,System.Byte[], ,NONE,-122.278120076786,47.5433404206801,1283598.04575919,201543.90541032
11998354,4108,1274938.07263,259001.51315,37492,13,233125,N,ROOSEVELT WAY NE AND NE 98TH ST,1,System.Byte[], ,NONE,-122.317663200581,47.7003794569615,1274938.07263032,259001.513149157
11998355,3665,1284735.99725,261335.98304,36787,13,228318,N,DURLAND AVE NE AND NE 107TH ST,0,System.Byte[], ,NONE,-122.278058022536,47.7072893473062,1284735.99724835,261335.983039543
11998356,5071,1276731.54054,254633.20338,24714,13,6507,NE,17TH AVE NE AND NE 82ND ST,0,System.Byte[], ,NONE,-122.310040734747,47.6885006162066,1276731.54053615,254633.203384683
11998357,4544,1263647.01521,256986.20896,37160,13,231319,NW,6TH AVE NW AND NW 90TH ST,0,System.Byte[], ,NONE,-122.363345323862,47.6942494076295,1263647.01521076,256986.208955094
11998358,19143,1290256.87098,189488.55001,38211,13,306136,SE,WATERS ER AVE S AND S THAYER ST,0,System.Byte[], ,NONE,-122.250265474068,47.5106358743323,1290256.87098201,189488.550005972
11998359,18427,1262410.56516,193144.12172,34892,13,76337,DLRD,24TH AVE SW AND SW CAMBRIDGE ST,0,System.Byte[], ,NONE,-122.363211830563,47.5191942411576,1262410.5651615,193144.121721715
11998360,9285,1266406.90078,238528.79735,28066,13,29525,MGNL-QA,NOB HILL AVE N AND DEAD END 4,0,System.Byte[], ,NONE,-122.350663074173,47.643808408196,1266406.90078159,238528.797352195
11998361,12405,1271139.64907,223278.21583,30533,13,44653,DWNTN,JEFFERSON ST AND DEAD END 1,0,System.Byte[], ,NONE,-122.330264216168,47.6022612110689,1271139.64907444,223278.215832576
11998362,6175,1258884.07658,250161.87871,25109,13,11102,BLRD,20TH AVE NW AND NW 64TH ST,3,System.Byte[], ,NONE,-122.382124142696,47.675283187162,1258884.07658188,250161.878708109
11998363,11809,1273896.93317,226842.52252,29766,13,40143,E,10TH AVE AND E SENECA ST,0,System.Byte[], ,NONE,-122.319368824333,47.6121773783173,1273896.93317325,226842.522524223
11998364,5504,1274859.36415,252702.97669,24431,13,5307,N,ROOSEVELT WAY NE AND NE 75TH ST,1,System.Byte[], ,CITY,-122.317489509053,47.6831111823393,1274859.36415024,252702.976694703
11998365,13785,1274491.23077,214903.36731,31301,13,51319,GRDWM,13TH AVE S AND S LANDER ST,0,System.Byte[], ,NONE,-122.316027354494,47.5794838111624,1274491.23077387,214903.367311999
11998366,13214,1257198.87082,217902.0676,31018,13,48133,SW,CALIFORNIA AVE SW AND SW HOLGATE ST,3,System.Byte[], ,NONE,-122.386320877101,47.5867681626515,1257198.87082015,217902.067603067
11998367,13796,1275456.41861,214879.88853,31603,13,52715,GRDWM,16TH AVE S AND ROBERTO MAESTAS FESTIVAL ST,0,System.Byte[], ,NONE,-122.312115643982,47.579470366315,1275456.41861485,214879.888527974
11998368,10688,1263195.36747,232670.00925,28600,13,34159,MGNL-QA,5TH AVE W AND W KINNEAR PL,0,System.Byte[], ,NONE,-122.363216152332,47.6275754595468,1263195.3674663,232670.009250194
11998369,18560,1263388.33105,192456.63654,34909,13,76354,DLRD,20TH AVE SW AND SW ROXBURY ST,1,System.Byte[], ,HALFPED,-122.359200461959,47.5173630927356,1263388.3310505,192456.636537015
11998370,2590,1276369.86809,269889.95706,35859,13,220109,N-NW,15TH AVE NE AND NE 140TH ST,1,System.Byte[], ,NONE,-122.312699621968,47.7302999397263,1276369.86808778,269889.957064301
11998371,16054,1284651.22822,205186.01127,33556,13,66373,SE,47TH AVE S AND S BRANDON E ST,0,System.Byte[], ,NONE,-122.274132723282,47.5533775973246,1284651.22822426,205186.011270046
11998372,12409,1279405.51737,223263.20681,30572,13,45107,CNTRL,M L KING JR WAY AND E FIR ST,2,System.Byte[], ,NONE,-122.296764043624,47.6026559015542,1279405.51737089,223263.206808567
11998373,2745,1277235.5966,268530.20052,36110,13,221706,N,19TH AVE NE AND NE 135TH ST,0,System.Byte[], ,NONE,-122.30907650231,47.7266184512938,1277235.59660067,268530.200518921
11998374,12294,1271917.62744,223858.96182,491480,13,40863,E,I5 EXPRESS AND I5 EXPRESS I5 SB RP,5,System.Byte[], ,NONE,-122.327157025111,47.60389446098,1271917.62744322,223858.961817175
11998375,8327,1265672.26884,242778.89272,163148,13,22651,LKUN,N 40TH SR ST AND N 40TH W ST,0,System.Byte[], ,NONE,-122.353983307353,47.655417968392,1265672.26884483,242778.892716542
11998376,5534,1273910.81068,252608.71058,491942,13,5459,NE,I5 NB AND NE 70TH ST ON RP,5,System.Byte[], ,NONE,-122.321332261648,47.6828025886057,1273910.81067728,252608.710582614
11998377,5877,1253446.86979,251310.63775,337494,13,1452,BLRD,36TH AVE NW AND NW 68TH W ST,0,System.Byte[], ,NONE,-122.404284995485,47.6781297281286,1253446.86979231,251310.637749285
11998378,19313,1287974.31431,188649.28575,38232,13,306312,SE,59TH AVE S AND S PRENTICE N ST,0,System.Byte[], ,NONE,-122.259436873627,47.5082198490745,1287974.31430767,188649.285749123
11998379,6120,1253351.43504,250366.29266,25018,13,10106,BLRD,PARKER CT NW AND DEAD END,0,System.Byte[], ,NONE,-122.40459405366,47.6755360198166,1253351.43504022,250366.292660311
11998380,3547,1275605.56421,262166.58144,36503,13,226338,N-NW,12TH AVE NE AND DEAD END 1,0,System.Byte[], ,NONE,-122.315200458249,47.7090900819015,1275605.564215,262166.581440404
11998381,17261,1258560.99127,199218.53939,33814,13,68333,SW,37TH AVE SW AND SW WEBSTER ST,0,System.Byte[], ,NONE,-122.379281583963,47.5356329918237,1258560.99126954,199218.539391935
11998382,17956,1256480.15517,195768.87052,34706,13,75154,SW,SW DONOVAN ST AND DEAD END 4,0,System.Byte[], ,NONE,-122.387421598294,47.5260627800875,1256480.15517142,195768.870524406
11998383,12975,1278210.07161,219118.83228,30683,13,45361,CNTRL,24TH AVE S AND S IRVING ST,0,System.Byte[], ,NONE,-122.301288424108,47.5912337845176,1278210.07160968,219118.832276314
11998384,10412,1264533.374,234006.01412,28567,13,34125,MGNL-QA,1ST AVE W AND W LEE ST,0,System.Byte[], ,NONE,-122.35789839764,47.6313101703053,1264533.37399566,234006.014115557
11998385,10519,1262913.33892,233473.99184,28623,13,34182,MGNL-QA,6TH AVE W AND DEAD END 2,0,System.Byte[], ,NONE,-122.364424528022,47.6297637569636,1262913.33892201,233473.991843015
11998386,12868,1280924.8958,219875.8445,35535,13,146713,CNTRL,33RD AVE S AND S NORMAN ST,0,System.Byte[], ,NONE,-122.290346471823,47.5934501835844,1280924.89580445,219875.844501093
11998387,18808,1260415.90174,191181.78111,38090,13,301516,SW,30TH AVE SW AND SW 100TH ST,0,System.Byte[], ,NONE,-122.371123872018,47.5137065859363,1260415.90173545,191181.781111702
11998388,13428,1254670.29354,216818.91419,31141,13,48651,SW,SUNSET AVE SW AND DEAD END 2 ,0,System.Byte[], ,NONE,-122.396475963728,47.5836589787802,1254670.29353757,216818.914193958
11998389,17602,1271818.68293,197621.57376,34279,13,71738,GRDWM,7TH AVE S AND S KENYON ST,3,System.Byte[], ,NONE,-122.325495976442,47.531973164462,1271818.68293113,197621.573758304
11998390,9305,1261910.89668,238403.37271,27894,13,28546,MGNL-QA,9TH AVE W AND W RAYE ST,0,System.Byte[], ,NONE,-122.368888063583,47.6432201596242,1261910.89668098,238403.372712061
11998391,14170,1269969.65944,213131.02145,32333,13,57509,GRDWM,1ST AVE S AND S HORTON ST,1,System.Byte[], ,CITY,-122.334203662014,47.5743855785611,1269969.65944123,213131.021454185
11998392,13328,1276162.86137,217375.70011,31538,13,52530,GRDWM,18TH AVE S AND S HOLGATE ST,0,System.Byte[], ,NONE,-122.309447862086,47.5863485298335,1276162.86136757,217375.700114533
11998393,8975,1284691.76301,240063.73214,27385,13,25327,NE,EAST LAURELHURST DR NE AND WEST LAURELHURST DR NE,0,System.Byte[], ,NONE,-122.276617362547,47.6489798110584,1284691.76300831,240063.732137769
11998394,8739,1267286.41182,241263.41624,27030,13,22726,LKUN,AURORA AVE N AND BRIDGE WAY N,1,System.Byte[], ,NONE,-122.347314113796,47.6513513606873,1267286.41182248,241263.416235
11998395,14572,1253674.94403,211984.92405,31705,13,53132,SW,53RD AVE SW AND SW CHARLESTOWN ST,3,System.Byte[], ,NONE,-122.400109507852,47.570353890705,1253674.94403255,211984.924045011
11998396,11692,1269023.9171,227502.63977,29549,13,39146,DWNTN,5TH AVE AND VIRGINIA ST,2,System.Byte[], ,CITY,-122.339173572585,47.6137270692692,1269023.91710426,227502.639772907
11998397,4346,1258513.70372,257813.81753,36944,13,230309,BLRD,22ND AVE NW AND NW 93RD ST,0,System.Byte[], ,NONE,-122.384253142608,47.6962361442351,1258513.7037175,257813.817531943
11998398,8568,1266824.78289,242005.89739,27058,13,22854,LKUN,FREMONT LN N AND FREMONT WAY N,2,System.Byte[], ,NONE,-122.349246030768,47.6533615566479,1266824.78289402,242005.897387758
11998399,14075,1277095.34111,213541.05845,31656,13,52770,GRDWM,21ST AVE S AND S WINTHROP ST,0,System.Byte[], ,NONE,-122.305372764014,47.5758867861773,1277095.34111252,213541.058446601
11998400,15942,1274545.15205,205673.93601,33095,13,64138,GRDWM,S BRANDON ST AND DEAD END 1,0,System.Byte[], ,NONE,-122.315088960918,47.5541889441914,1274545.15205392,205673.936006546
11998401,6200,1273869.57189,250077.57919,24494,13,5375,NW,OSWEGO PL NE AND NE 65TH ST,2,System.Byte[], ,NONE,-122.321300978908,47.6758626446965,1273869.57189323,250077.579188019
11998402,15206,1284325.1792,209102.83227,32592,13,59332,SE,46TH AVE S AND S GENESEE ST,2,System.Byte[], ,NONE,-122.27575014752,47.5640969018515,1284325.17919993,209102.832266062
11998403,7144,1278575.75199,246779.15384,26042,13,15710,NE,24TH AVE NE AND RAVENNA PL NE,3,System.Byte[], ,NONE,-122.301945805758,47.6670695538597,1278575.75199404,246779.153840646
11998404,11744,1272651.05772,227161.9903,29888,13,40543,E,BELMONT AVE AND E UNION ST,0,System.Byte[], ,NONE,-122.32444399446,47.6129869690487,1272651.05771598,227161.990300551
11998405,8618,1265008.74398,241808.75614,26680,13,21313,LKUN,PALATINE AVE N AND N 36TH ST,1,System.Byte[], ,NONE,-122.35659716635,47.6527228998485,1265008.74398015,241808.756139547
11998406,13313,1270054.45176,217404.56616,31345,13,51507,GRDWM,1ST AVE S AND S HOLGATE ST,1,System.Byte[], ,CITY,-122.334197845675,47.5861037684609,1270054.45176132,217404.566162556
11998407,14807,1260352.8067,211105.20027,32105,13,55534,SW,SW ANDOVER ST AND DEAD END 1 ,0,System.Byte[], ,NONE,-122.372991999052,47.5683120983028,1260352.80669539,211105.200268105
11998408,11617,1276859.1335,227912.96169,30129,13,41518,CNTRL,19TH AVE AND E PINE ST,3,System.Byte[], ,NONE,-122.307444807926,47.6152676082584,1276859.13349628,227912.961693317
11998409,14810,1272099.71436,211099.33352,32360,13,57657,GRDWM,MAYNARD AVE S AND S BRADFORD ST,0,System.Byte[], ,NONE,-122.325416313397,47.5689303233107,1272099.71435541,211099.333516106
11998410,9290,1255979.08535,238514.60881,27649,13,27530,MGNL-QA,28TH AVE W AND W RAYE S ST,3,System.Byte[], ,NONE,-122.392955351951,47.6431980458451,1255979.08534691,238514.608808175
11998411,5415,1255288.35997,253073.24844,23985,13,2531,BLRD,31ST AVE NW AND NW 75TH ST,0,System.Byte[], ,NONE,-122.3969566687,47.6830637022126,1255288.3599702,253073.248439088
11998412,2845,1273295.44376,267675.15873,35961,13,220717,NW,ROOSEVELT WAY NE AND DEAD END,0,System.Byte[], ,NONE,-122.325015520515,47.7240665642391,1273295.44376464,267675.158726037
11998413,15610,1263443.76017,207036.56078,32931,13,62110,DLRD,21ST AVE SW AND SW DAWSON ST,2,System.Byte[], ,NONE,-122.360146719875,47.5573289871338,1263443.76017055,207036.560775951
11998414,5203,1274204.68204,254046.7399,24393,13,5122,N,8TH AVE NE AND NE 80TH ST,2,System.Byte[], ,NONE,-122.320252244408,47.6867597559631,1274204.68203756,254046.739896089
11998415,13754,1270008.95647,215109.68565,31372,13,51712,GRDWM,1ST AVE S AND S LANDER ST,1,System.Byte[], ,CITY,-122.334200815738,47.5798111383591,1270008.95646527,215109.685648218
11998416,6764,1252327.65827,248197.8572,25056,13,10148,MGNL-QA,39TH AVE W AND W SHERIDAN ST,0,System.Byte[], ,NONE,-122.408568678952,47.6695351565669,1252327.65827116,248197.857202098
11998417,2704,1273365.83583,268872.94714,35944,13,220549,NW,4TH AVE NE AND DEAD END 3,0,System.Byte[], ,NONE,-122.324823888019,47.7273533973055,1273365.83582871,268872.947143272
11998418,14404,1256974.89181,212248.48501,31841,13,54130,SW,CALIFORNIA AVE SW AND SW MANNING ST,2,System.Byte[], ,NONE,-122.386765887431,47.571259680703,1256974.89181192,212248.485005274
11998419,18587,1267169.67224,192357.08326,38132,13,302104,DLRD,SW ROXBURY ST AND 7TH E AVE SW,1,System.Byte[], ,NONE,-122.343893081668,47.5172947204483,1267169.67223836,192357.083256915
11998420,5995,1264734.14865,250955.92978,24113,13,3344,NW,SYCAMORE AVE NW AND NW 67TH ST,0,System.Byte[], ,NONE,-122.358446537083,47.6777799131062,1264734.14865187,250955.929780915
11998421,4244,1261687.17316,258360.8112,37232,13,231707,BLRD,12TH AVE NW AND NW 95TH ST,0,System.Byte[], ,NONE,-122.37141342137,47.6979100103828,1261687.17316075,258360.811196506
11998422,3300,1270992.74373,264085.50727,36555,13,226518,NW,MERIDIAN AVE N AND N 117TH ST,3,System.Byte[], ,NONE,-122.33408505821,47.7141047446808,1270992.74373028,264085.507266358
11998423,19454,1287054.11565,187901.80108,38323,13,306719,SE,56TH AVE S AND S BANGOR ST,2,System.Byte[], ,NONE,-122.263103272727,47.5061241724678,1287054.11565073,187901.801076353
11998424,8541,1255741.66992,242156.92382,26554,13,20705,MGNL-QA,29TH AVE W AND W TILDEN ST,3,System.Byte[], ,NONE,-122.394217921974,47.6531681570398,1255741.66992266,242156.923819914
11998425,3767,1285220.78624,260699.91315,36789,13,228322,N,EXETER AVE NE AND NE 106TH ST,0,System.Byte[], ,NONE,-122.276040910111,47.7055708126821,1285220.78624085,260699.913150892
11998426,13705,1280449.18713,215329.18926,31472,13,52314,SE,32ND AVE S AND S BAYVIEW ST,0,System.Byte[], ,NONE,-122.291924825857,47.5809631031247,1280449.18713196,215329.189264432
11998427,12970,1257647.8792,219204.91868,30992,13,48103,SW,PALM AVE SW AND SW ATLANTIC ST,0,System.Byte[], ,NONE,-122.3846081813,47.5903640156652,1257647.87920462,219204.918676406
11998428,16929,1278950.16172,201029.72147,34309,13,72134,GRDWM,28TH AVE S AND S BRIGHTON E ST,0,System.Byte[], ,NONE,-122.296895627209,47.5416902798765,1278950.16172242,201029.721473798
