route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r425,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left straight right right straight straight,3,7,0.0010368,0.0010796113399176297
r426,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_1,straight left straight left straight,2,5,0.00864,0.008996761165980248
r427,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_0,straight left straight left right,3,5,0.00288,0.002998920388660083
r428,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0_0,straight left straight straight,1,4,0.043199999999999995,0.04498380582990123
r429,-C2_1,-C2_1 C2B2 B2_0,straight right,1,2,0.12,0.12495501619417011
r430,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1_1,left right straight straight,2,4,0.014400000000000001,0.014994601943300415
r431,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A0 A0_0,left right straight left straight,3,5,0.0028800000000000006,0.0029989203886600833
r432,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A2 A2_0,left right straight right straight,3,5,0.0028800000000000006,0.0029989203886600833
r433,-C2_1,-C2_1 C2C1 C1B1 B1B0 B0_0,left right left straight,3,4,0.004800000000000001,0.004998200647766806
r434,-C2_1,-C2_1 C2C1 C1B1 B1B2 B2_0,left right right straight,3,4,0.004800000000000001,0.004998200647766806
r435,-C2_1,-C2_1 C2C1 C1_1,left left,2,2,0.04000000000000001,0.04165167206472338
r436,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_1,left straight right straight straight,2,5,0.00864,0.008996761165980248
r437,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_0,left straight right straight left,3,5,0.00288,0.002998920388660083
r438,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight right straight straight,3,7,0.0010368,0.0010796113399176297
r439,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0_0,left straight right left,3,4,0.0048000000000000004,0.004998200647766805
r440,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,left straight right right straight straight,3,6,0.0017280000000000002,0.0017993522331960496
r441,-C2_1,-C2_1 C2C1 C1C0 C0_1,left straight left,2,3,0.024,0.024991003238834023
r442,-C2_1,-C2_1 C2C1 C1C0 C0_0,left straight straight,1,3,0.072,0.07497300971650206
r443,-C2_1,-C2_1 C2_0,right,1,1,0.2,0.20825836032361686
