route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r434,-C2_1,-C2_1 C2C1 C1B1 B1B2 B2_0,left right right straight,3,4,0.0078125,0.008403361344537815
r435,-C2_1,-C2_1 C2C1 C1_1,left left,2,2,0.0625,0.06722689075630252
r436,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_1,left straight right straight straight,2,5,0.0078125,0.008403361344537815
r437,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_0,left straight right straight left,3,5,0.00390625,0.004201680672268907
r438,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight right straight straight,3,7,0.0009765625,0.0010504201680672268
r439,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0_0,left straight right left,3,4,0.0078125,0.008403361344537815
r440,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,left straight right right straight straight,3,6,0.001953125,0.0021008403361344537
r441,-C2_1,-C2_1 C2C1 C1C0 C0_1,left straight left,2,3,0.03125,0.03361344537815126
r442,-C2_1,-C2_1 C2C1 C1C0 C0_0,left straight straight,1,3,0.0625,0.06722689075630252
r443,-C2_1,-C2_1 C2_0,right,1,1,0.25,0.2689075630252101
