signal_id,signal_description,latitude,longitude,assigned_count_stations,u,total_N_flow,total_S_flow,total_E_flow,total_W_flow,total_NE_flow,total_NW_flow,total_SE_flow,total_SW_flow,max_station_distance,average_station_distance,nonzero_direction_buckets
36330,10TH AVE E AND E REPUBLICAN ST,47.6231254990311,-122.319906634759,2,1890.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,125.47819189888877,125.47819189888877,1
80153,45TH AVE S AND S CLOVERDALE ST,47.5261186794674,-122.275843443334,1,1876.0,0.0,0.0,0.0,1876.0,0.0,0.0,0.0,0.0,145.45046331822425,145.45046331822425,1
11101,17TH AVE NW AND NW 64TH ST,47.6752803179899,-122.378881214021,8,1860.0,859.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,130.25237243425244,130.25237243425244,2
52785,HARRIS PL S AND S HANFORD ST,47.5750838214268,-122.302316076334,3,1851.0,0.0,0.0,561.0,1290.0,0.0,0.0,0.0,0.0,124.95394339775261,124.95394339775261,2
66730,39TH AVE S AND S MEAD ST,47.5504709547699,-122.283426702832,4,1842.0,1450.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,136.25428519789466,136.01256540526794,2
11126,22ND AVE NW AND NW 58TH ST,47.6709121993107,-122.38474252122,2,1815.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,132.96800596355672,132.96800596355672,1
59704,38TH AVE S AND S ANDOVER ST,47.5679232127762,-122.285050895269,4,1809.0,0.0,0.0,1177.0,632.0,0.0,0.0,0.0,0.0,134.87945630519098,134.2902612139023,2
146703,35TH AVE S AND S LANE ST,47.5966030918388,-122.287795015533,2,1807.0,964.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,112.61959272717739,112.61959272717739,2
22724,FREMONT LN N AND N 36TH ST,47.6512475928693,-122.349262753632,1,1804.0,0.0,0.0,0.0,1804.0,0.0,0.0,0.0,0.0,84.8112179984156,84.8112179984156,1
226105,ROOSEVELT WAY NE AND NE 125TH S ST,47.7194496352974,-122.318133914588,1,1798.0,0.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,53.87916014890517,53.87916014890517,1
28141,5TH AVE W AND W HALLADAY ST,47.6420233467025,-122.363583946626,1,1795.0,0.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,110.96620366958459,110.96620366958459,1
30503,YALE TER E AND E HAMLIN ST,47.6456243927276,-122.326528747985,2,1794.0,0.0,0.0,1794.0,0.0,0.0,0.0,0.0,0.0,79.568506270394,79.568506270394,1
73353,46TH AVE S AND S HOLDEN S ST,47.5333916223054,-122.275319478607,6,1787.0,797.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,138.69902024560747,138.69902024560747,2
23464,15TH AVE NE AND NE BOAT W ST,47.651581754013,-122.313740862042,1,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.0,0.0,106.12014340931529,106.12014340931529,1
71113,CARLETON AVE S AND S WARSAW ST,47.5442721481793,-122.321145914586,10,1772.0,0.0,0.0,774.0,998.0,0.0,0.0,0.0,0.0,139.5984321853402,139.5984321853402,2
11532,28TH AVE NW AND NW MARKET ST,47.6686548495785,-122.392858298259,3,1772.0,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.438037465954125,36.438037465954125,1
56111,EAST MARGINAL WAY S AND S SPOKANE SR ST,47.5713283220824,-122.339667504981,1,1762.0,0.0,0.0,1762.0,0.0,0.0,0.0,0.0,0.0,25.61699336800143,25.61699336800143,1
230774,28TH AVE NW AND NW 85TH ST,47.6905721488083,-122.393000336531,2,1757.0,0.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,133.6706626678705,133.6706626678705,1
7328,45TH AVE NE AND NE 70TH ST,47.6794130673047,-122.279643083948,2,1754.0,0.0,543.0,1211.0,0.0,0.0,0.0,0.0,0.0,114.97327466801957,97.4674403835429,2
64321,12TH AVE S AND S VALE ST,47.5491703146005,-122.317312384893,2,1751.0,634.0,0.0,0.0,1117.0,0.0,0.0,0.0,0.0,87.85497944349723,70.29140671341956,2
66365,46TH AVE S AND S GRAHAM ST,47.5460292380512,-122.275400639805,1,1729.0,0.0,0.0,0.0,1729.0,0.0,0.0,0.0,0.0,67.64153886716103,67.64153886716103,1
25112,48TH AVE NE AND NE 44TH ST,47.6605750530499,-122.276676653952,2,1725.0,789.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5083443547477,129.5083443547477,2
36868,I5 NB AND I5 NB MERCER ST OFF RP,47.6194463724146,-122.328230527738,2,1723.0,932.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,121.21477171357554,121.21477171357554,2
21501,LEARY WAY NW AND NW 45TH ST,47.6614652200373,-122.367158814435,2,1667.0,0.0,0.0,1027.0,640.0,0.0,0.0,0.0,0.0,121.37579218720072,121.37579218720072,2
6340,26TH AVE NE AND NE 68TH ST,47.6775935359109,-122.299547128686,4,1662.0,0.0,0.0,736.0,926.0,0.0,0.0,0.0,0.0,131.9848005149529,131.9848005149529,2
45748,23RD AVE S AND S JUDKINS ST,47.5918931218687,-122.302500168279,2,1650.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,148.58937195867696,148.58937195867696,1
57615,W SEA BR WB - 6TH AV S RP AND S SPOKANE CR ST,47.5715469809429,-122.325685661308,1,1645.0,0.0,0.0,0.0,1645.0,0.0,0.0,0.0,0.0,58.66635311829527,58.66635311829527,1
56506,11TH AVE SW AND SW SPOKANE NR ST,47.5716539416143,-122.349242896237,4,1639.0,0.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,82.39489320555666,82.39489320555666,1
29723,BIGELOW AVE N AND BOSTON ST,47.6382559545738,-122.348304880566,1,1627.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,147.77668670684702,147.77668670684702,1
39466,UNION ST AND DEAD END 2,47.6076350887311,-122.339567198562,2,1618.0,0.0,0.0,523.0,0.0,1095.0,0.0,0.0,0.0,66.97070053291591,66.97070053291591,2
4503,FREMONT AVE N AND N 84TH ST,47.6898353984177,-122.349907992819,5,1603.0,1067.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,135.1195197781522,135.1195197781522,2
34185,1ST AVE W AND DEAD END 1,47.6260938886366,-122.358005515118,1,1596.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,0.0,142.77557003743362,142.77557003743362,1
51705,1ST AVE S AND S STACY ST,47.5818951934695,-122.334199809059,2,1578.0,0.0,0.0,0.0,1578.0,0.0,0.0,0.0,0.0,114.61091227417677,114.61091227417677,1
12722,11TH AVE NW AND NW 51ST ST,47.6656976247475,-122.370763665944,3,1567.0,1173.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,132.85615192121918,132.85615192121918,2
4518,FREMONT AVE N AND N 81ST ST,47.6876628271848,-122.349906708751,7,1563.0,664.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,131.9987683713196,131.99876837131958,2
58135,RENTON PL S AND S WALDEN ST,47.5721132229572,-122.296315325119,1,1561.0,0.0,0.0,0.0,1561.0,0.0,0.0,0.0,0.0,56.326345570239795,56.326345570239795,1
59739,33RD AVE S AND S OREGON E ST,47.562829460467,-122.290980958613,2,1550.0,0.0,0.0,539.0,1011.0,0.0,0.0,0.0,0.0,106.14360963512354,106.14360963512354,2
22348,DENSMORE AVE N AND N 35TH ST,47.6492015173307,-122.337531582459,1,1534.0,0.0,0.0,1534.0,0.0,0.0,0.0,0.0,0.0,146.5839800879277,146.5839800879277,1
36117,15TH AVE E AND E PROSPECT N ST,47.6286964457291,-122.312544557738,1,1524.0,0.0,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,53.48544434525253,53.48544434525253,1
36123,10TH AVE E AND E PROSPECT ST,47.6286703189971,-122.320212354408,2,1508.0,0.0,0.0,284.0,1224.0,0.0,0.0,0.0,0.0,132.24493527706258,132.24493527706258,2
36753,SUMMIT AVE E AND E OLIVE WAY,47.6188959963721,-122.325288362265,1,1497.0,0.0,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2985968508843,59.2985968508843,1
36325,14TH AVE E AND E REPUBLICAN ST,47.6231098012138,-122.314653860117,4,1495.0,0.0,0.0,744.0,751.0,0.0,0.0,0.0,0.0,125.6652317817901,125.6652317817901,2
232740,FREMONT AVE N AND N 86TH ST,47.6913034835741,-122.349920534936,2,1477.0,531.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,131.6409356576352,131.6409356576352,2
6533,22ND AVE NE AND NE 80TH ST,47.6864486213751,-122.304510702636,2,1475.0,0.0,0.0,860.0,615.0,0.0,0.0,0.0,0.0,113.9994561808051,113.9994561808051,2
34506,14TH AVE W AND W GALER ST,47.6323107209728,-122.37460093597,2,1473.0,0.0,0.0,422.0,1051.0,0.0,0.0,0.0,0.0,129.53887055450122,129.53887055450122,2
219132,AURORA AVE N AND N 143RD ST,47.7323096603213,-122.345077067432,2,1444.0,0.0,0.0,0.0,1444.0,0.0,0.0,0.0,0.0,134.0130231458515,134.0130231458515,1
5352,BROOKLYN AVE NE AND NE 70TH ST,47.6794397127067,-122.314416716709,4,1438.0,0.0,0.0,673.0,765.0,0.0,0.0,0.0,0.0,149.09836914696092,149.09836914696092,2
58142,27TH AVE S AND S DELLA ST,47.5717086510784,-122.297769516779,2,1436.0,0.0,0.0,722.0,714.0,0.0,0.0,0.0,0.0,108.06655393146112,108.06655393146112,2
14320,5TH AVE NE AND NE 51ST ST,47.6656959673763,-122.322863850219,1,1424.0,0.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,131.98888154738316,131.98888154738316,1
39458,POST AL AND STEWART ST,47.6099314549312,-122.341771943844,2,1410.0,0.0,0.0,780.0,0.0,630.0,0.0,0.0,0.0,81.92920993613262,81.92920993613262,2
37349,27TH AVE E AND E JOHN ST,47.6201823176187,-122.297262564491,1,1410.0,0.0,0.0,1410.0,0.0,0.0,0.0,0.0,0.0,144.1921096801221,144.1921096801221,1
51703,3RD AVE S AND S STACY ST,47.5818931132588,-122.329988359389,1,1406.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,114.62697802833979,114.62697802833979,1
20533,26TH AVE W AND W ELMORE ST,47.6576643808039,-122.389907231421,2,1399.0,0.0,0.0,703.0,696.0,0.0,0.0,0.0,0.0,137.87977410421854,137.87977410421854,2
232318,WOODLAWN AVE N AND N 92ND ST,47.6959697814893,-122.338708910329,2,1383.0,0.0,0.0,650.0,733.0,0.0,0.0,0.0,0.0,135.52487423716528,135.52487423716528,2
44535,2ND AV ET S AND S MAIN ST,47.5999913145081,-122.330342448388,2,1382.0,0.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,144.79411814391867,144.79411814391867,1
16140,SAND POINT WAY NE AND NE WINDERMERE RD,47.6699648359462,-122.271083079456,1,1379.0,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,92.63691695789882,92.63691695789882,1
42754,ERIE AVE AND E ALDER ST,47.6038842306248,-122.285529026333,2,1371.0,0.0,0.0,695.0,676.0,0.0,0.0,0.0,0.0,149.17675986474413,149.17675986474413,2
306331,RENTON AVE S AND S BANGOR ST,47.506352831603,-122.254536617126,2,1370.0,0.0,0.0,741.0,629.0,0.0,0.0,0.0,0.0,115.5629558697085,115.5629558697085,2
16308,47TH AVE NE AND NE 54TH ST,47.6678076493789,-122.277374391721,1,1345.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.71250931964288,102.71250931964288,1
7744,36TH AVE NE AND NE 68TH ST,47.6775996953423,-122.289254768165,5,1342.0,0.0,0.0,437.0,905.0,0.0,0.0,0.0,0.0,131.82682574678404,131.82682574678404,2
4528,FREMONT AVE N AND N 79TH ST,47.6862169808266,-122.349900627094,5,1341.0,873.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,131.2016574762925,131.2016574762925,2
71116,FLORA AVE S AND S WILLOW ST,47.5410686980015,-122.321016342299,10,1331.0,0.0,0.0,705.0,626.0,0.0,0.0,0.0,0.0,139.97928626467356,139.9792862646736,2
25518,43RD AVE NE AND NE 43RD ST,47.6598679341635,-122.281388147781,2,1329.0,452.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9998447269626,129.9998447269626,2
7329,46TH AVE NE AND NE 70TH ST,47.6794116562518,-122.27901797206,1,1305.0,0.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,76.9952408066779,76.9952408066779,1
232502,FREMONT AVE N AND N 104TH ST,47.7043431320235,-122.350065567851,5,1303.0,938.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,131.61833539576003,131.61833539576003,2
51715,3RD AVE S AND S FOREST ST,47.577726125245,-122.329989074945,1,1300.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,114.9443931399598,114.9443931399598,1
11128,17TH AVE NW AND NW 58TH ST,47.6709036624282,-122.378882594718,1,1286.0,0.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,132.92533698541286,132.92533698541286,1
221317,27TH AVE NE AND NE 133RD ST,47.7247273414927,-122.299136450081,6,1276.0,548.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,129.54855009451245,129.54855009451242,2
4517,LINDEN AVE N AND N 81ST ST,47.6876644174341,-122.347215169248,1,1272.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,131.99975494649993,131.99975494649993,1
44522,2ND AVE S AND S WASHINGTON ST,47.6008792514942,-122.33157173056,2,1271.0,0.0,0.0,1271.0,0.0,0.0,0.0,0.0,0.0,43.52685164170166,43.52685164170166,1
26302,33RD AVE W AND W MCGRAW ST,47.6395567942923,-122.399630829024,1,1265.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,86.62527501631581,86.62527501631581,1
228506,SAND POINT WAY NE AND NE 123RD ST,47.7173690159446,-122.283907404657,1,1263.0,0.0,0.0,0.0,1263.0,0.0,0.0,0.0,0.0,97.75852347549234,97.75852347549234,1
35575,1ST AVE N AND ROY ST,47.6254522816717,-122.355396910682,4,1260.0,916.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,145.12143820943538,145.12143820943538,2
301512,34TH AVE SW AND SW 100TH ST,47.5137238173266,-122.375276523966,2,1252.0,0.0,0.0,0.0,1252.0,0.0,0.0,0.0,0.0,135.0731617585544,135.0731617585544,1
28716,14TH AVE W AND W NEWTON ST,47.6367213153945,-122.374992981447,2,1248.0,0.0,0.0,0.0,1248.0,0.0,0.0,0.0,0.0,141.01318820935793,141.01318820935793,1
57349,S COLUMBIAN WAY AND S OREGON W ST,47.5635041594328,-122.313086569536,3,1240.0,0.0,0.0,0.0,1240.0,0.0,0.0,0.0,0.0,52.432927178059074,52.43292717805908,1
20535,WILLIAMS AVE W AND W ELMORE ST,47.6576664469739,-122.3922621127,2,1232.0,0.0,0.0,615.0,617.0,0.0,0.0,0.0,0.0,149.82873979006388,149.82873979006388,2
66714,39TH AVE S AND S ORCAS ST,47.5512179527689,-122.283443053579,2,1230.0,0.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,136.25377612026148,136.25377612026148,1
67732,OAKHURST RD S AND SEWARD PARK N AVE S,47.5505095672415,-122.261649150964,2,1223.0,0.0,0.0,0.0,0.0,0.0,641.0,582.0,0.0,126.00391954872566,126.00391954872566,2
22534,EVANSTON AVE N AND N 43RD ST,47.6589559741848,-122.351016708049,1,1213.0,0.0,0.0,1213.0,0.0,0.0,0.0,0.0,0.0,123.14235563802347,123.14235563802347,1
3101,1ST AVE NW AND NW 84TH ST,47.6898356477909,-122.357977173255,2,1209.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.29038346442945,141.29038346442945,1
39110,8TH AVE AND BELL ST,47.6180272305496,-122.340494428056,2,1169.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,708.0,123.66245757506218,123.66245757506218,2
47725,59TH AVE SW AND SW ADMIRAL WAY,47.57592915651,-122.408129684588,1,1168.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.28090688193319,91.28090688193319,1
13727,PHINNEY WR AVE N AND N 50TH ST,47.6650210050162,-122.354437054831,3,1166.0,0.0,0.0,428.0,0.0,738.0,0.0,0.0,0.0,27.171022176980816,27.171022176980816,2
36662,ALOHA ST AND FAIRVIEW NR AVE N,47.6272561135981,-122.333086193343,1,1148.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,35.96807063001719,35.96807063001719,1
48330,36TH AVE SW AND SW OLGA ST,47.5802758786166,-122.376989314101,1,1144.0,0.0,0.0,1144.0,0.0,0.0,0.0,0.0,0.0,34.79818881324466,34.79818881324466,1
235753,38TH AVE NE AND NE 87TH ST,47.6916412821377,-122.287996682288,2,1135.0,560.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,131.51804363115352,131.51804363115352,2
67759,OAKHURST RD S AND SEWARD PARK S AVE S,47.5465430873639,-122.261786750539,1,1134.0,0.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,32.49969316455183,32.49969316455183,1
22108,INTERLAKE AVE N AND N 45TH ST,47.6613855830016,-122.340662465613,2,1130.0,531.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,134.9796706612548,134.9796706612548,2
73654,32ND AVE S AND S WILLOW ST,47.5407163973171,-122.290590110331,2,1120.0,0.0,0.0,0.0,0.0,0.0,563.0,557.0,0.0,121.42801937644602,121.42801937644602,2
12117,2ND AVE NW AND NW 62ND ST,47.674347169011,-122.359478055266,2,1113.0,0.0,0.0,467.0,646.0,0.0,0.0,0.0,0.0,127.37914245877153,127.37914245877153,2
3725,MARY AVE NW AND NW 70TH W ST,47.6795333182488,-122.376171085672,1,1099.0,0.0,0.0,0.0,1099.0,0.0,0.0,0.0,0.0,73.24460699857097,73.24460699857097,1
71104,FLORA AVE S AND S EDDY ST,47.5456364488718,-122.319545872676,9,1094.0,0.0,0.0,474.0,620.0,0.0,0.0,0.0,0.0,139.9006149383415,139.9006149383415,2
6731,17TH AVE NE AND NE 68TH ST,47.6776118964484,-122.309823580749,4,1094.0,0.0,0.0,460.0,634.0,0.0,0.0,0.0,0.0,131.99840720639097,131.99840720639097,2
36452,BOYLSTON AVE AND E HOWELL N ST,47.6177521964564,-122.323448448948,1,1091.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.83562162495886,142.83562162495886,1
3745,MARY AVE NW AND NW 67TH ST,47.6778078538394,-122.376166445594,1,1087.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,0.0,73.91978740620662,73.91978740620662,1
78301,S TRENTON ST AND DEAD END 4,47.5247388813653,-122.313806795352,2,1073.0,0.0,0.0,0.0,1073.0,0.0,0.0,0.0,0.0,139.8970511359859,139.8970511359859,1
16721,SAND POINT WAY NE AND NE 50TH ST,47.6648895528446,-122.282835033505,2,1066.0,0.0,0.0,522.0,544.0,0.0,0.0,0.0,0.0,109.62101500629605,95.26791411477575,2
77515,13TH AVE SW AND SW THISTLE ST,47.528322620424,-122.35177666069,4,1058.0,0.0,0.0,366.0,692.0,0.0,0.0,0.0,0.0,124.61670115739192,124.61670115739192,2
14507,1ST AVE NE AND NE 64TH ST,47.6751666035864,-122.328166878538,2,1055.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.56901344089826,139.56901344089826,1
39508,4TH AVE AND CLAY ST,47.6183122992352,-122.349024173421,1,1054.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0,142.95337996140086,142.95337996140086,1
73364,46TH AVE S AND S KENYON W ST,47.5315565223554,-122.275309625391,2,1043.0,0.0,0.0,512.0,531.0,0.0,0.0,0.0,0.0,102.6393020607784,102.6393020607784,2
6511,21ST AVE NE AND NE 82ND ST,47.6885010482197,-122.305675344729,2,1042.0,0.0,0.0,562.0,480.0,0.0,0.0,0.0,0.0,139.97676129109536,139.97676129109536,2
3311,2ND AVE NW AND NW 73RD ST,47.6817955598953,-122.359443812447,2,1042.0,0.0,0.0,540.0,502.0,0.0,0.0,0.0,0.0,128.2377545595632,128.2377545595632,2
12710,11TH AVE NW AND NW 53RD ST,47.6671567160836,-122.370761668072,3,1040.0,394.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,133.2572759202766,133.2572759202766,2
73869,M L KING JR ER WAY S AND S MYRTLE ST,47.5388884120455,-122.281988400923,1,1030.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,126.9614215131039,126.9614215131039,1
226124,15TH AVE NE AND NE 120TH ST,47.7157903568824,-122.312555980243,1,1027.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,115.21771216832772,115.21771216832772,1
12348,6TH AVE NW AND NW 50TH E ST,47.6650178883539,-122.363294745294,4,1025.0,105.0,131.0,640.0,149.0,0.0,0.0,0.0,0.0,128.1612294206352,107.27333013175252,4
78514,S SULLIVAN ST AND DEAD END 1,47.5273185372886,-122.324640314534,1,1015.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,49.36426577711907,49.36426577711907,1
15722,15TH AVE NE AND NE 52ND ST,47.6664282840632,-122.311916210523,1,998.0,0.0,0.0,0.0,998.0,0.0,0.0,0.0,0.0,139.74340987982657,139.74340987982657,1
35673,HIGHLAND DR AND HIGHLAND UPPER DR,47.629568654078,-122.355898156098,2,990.0,0.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,89.25200643261263,89.25200643261263,1
11325,RUSSELL AVE NW AND NW DOCK PL,47.6653324518079,-122.379170922395,2,986.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,569.0,132.52902050991565,132.52902050991565,2
72260,31ST AVE S AND S HOLLY ST,47.5426479424081,-122.292764737107,2,985.0,0.0,0.0,502.0,483.0,0.0,0.0,0.0,0.0,101.15785665277221,101.15785665277221,2
4725,GREENWOOD AVE N AND N 70TH ST,47.6796064883505,-122.355322769821,2,984.0,0.0,0.0,363.0,621.0,0.0,0.0,0.0,0.0,133.48435220996092,124.35444857433691,2
45312,25TH AVE S AND S DEARBORN ST,47.5955662793084,-122.300055409308,2,982.0,0.0,0.0,416.0,566.0,0.0,0.0,0.0,0.0,137.40477425966012,137.40477425966012,2
81751,58TH AVE S AND S ROXBURY E ST,47.5167971323746,-122.260516285628,2,979.0,0.0,0.0,535.0,444.0,0.0,0.0,0.0,0.0,143.20188407338463,143.20188407338463,2
82043,RAVENNA PL NE AND NE 54TH ST,47.6679763878732,-122.30277865978,4,977.0,0.0,0.0,370.0,607.0,0.0,0.0,0.0,0.0,109.99852409198901,109.99852409198901,2
65711,16TH AVE S AND S LUCILE ST,47.5534379273753,-122.312298994285,2,975.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,144.9406112872533,144.9406112872533,1
28728,14TH AVE W AND W HOWE ST,47.6359534501618,-122.374990013723,2,972.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,141.0028674842098,141.0028674842098,1
36124,BROADWAY E AND E PROSPECT ST,47.6286677917972,-122.321266813077,2,967.0,0.0,0.0,422.0,545.0,0.0,0.0,0.0,0.0,129.5068156162281,129.5068156162281,2
235335,INVERNESS CT NE AND INVERNESS DR NE,47.6926845622203,-122.272162636454,2,966.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,412.0,50.04517076427766,50.04517076427766,2
57505,3RD AVE S AND S HORTON ST,47.5743847312054,-122.32999116114,1,963.0,0.0,0.0,963.0,0.0,0.0,0.0,0.0,0.0,114.52927994561637,114.52927994561637,1
51714,OCCIDENTAL AVE S AND S FOREST ST,47.577727092091,-122.333270655516,2,959.0,0.0,0.0,0.0,959.0,0.0,0.0,0.0,0.0,114.92840912379336,114.92840912379336,1
26334,MAGNOLIA BLVD W AND MONTAVISTA PL W,47.637672550049,-122.407796091427,6,942.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,431.0,94.61890846818049,94.61890846818049,2
65523,COLUMBIA DR S AND S FERDINAND ST,47.5576527605381,-122.304929632916,2,941.0,424.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,148.761479299094,148.761479299094,2
232721,LINDEN S AVE N AND N 90TH E ST,47.6941566938892,-122.347195598404,2,933.0,584.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,119.39875374584084,119.39875374584084,2
317523,WOODLEY AVE S AND S 115TH ST,47.4996556251708,-122.242560470827,2,924.0,0.0,0.0,526.0,398.0,0.0,0.0,0.0,0.0,139.71293501093825,139.71293501093825,2
13702,GREENWOOD AVE N AND N 55TH S ST,47.668431180825,-122.355384527637,2,923.0,0.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,119.52238747138819,119.52238747138819,1
11316,LEARY AVE NW AND NW VERNON PL,47.6668633191603,-122.38235417989,1,917.0,0.0,0.0,0.0,0.0,917.0,0.0,0.0,0.0,132.51640514044416,132.51640514044416,1
3315,6TH AVE NW AND NW 73RD ST,47.6817860005327,-122.363333716982,2,916.0,0.0,0.0,611.0,305.0,0.0,0.0,0.0,0.0,144.15841615841128,144.15841615841128,2
14254,RAVENNA BV WB ACCESS RD AND NE RAVENNA WB BV,47.6736000938674,-122.319751524858,1,916.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.49090522033815,77.49090522033815,1
36342,14TH AVE E AND E HARRISON ST,47.6219544855733,-122.314672424492,2,913.0,0.0,0.0,432.0,481.0,0.0,0.0,0.0,0.0,125.64443603705206,125.64443603705206,2
72257,29TH AVE S AND S HOLLY ST,47.5426497763271,-122.29581727375,2,907.0,0.0,0.0,456.0,451.0,0.0,0.0,0.0,0.0,133.48162551449985,133.48162551449985,2
35714,5TH AVE N AND HARRISON ST,47.6220749354742,-122.347591849336,2,903.0,0.0,0.0,903.0,0.0,0.0,0.0,0.0,0.0,140.25062748410957,140.25062748410957,1
6736,RAVENNA AVE NE AND NE 68TH ST,47.6776213459007,-122.303858177406,4,890.0,0.0,0.0,421.0,469.0,0.0,0.0,0.0,0.0,131.5160582377759,131.5160582377759,2
78107,8TH AVE S AND S ELMGROVE ST,47.5305270413497,-122.322847579217,1,878.0,0.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,129.50486468030087,129.50486468030087,1
71518,5TH AVE S AND S RIVER ST,47.5437189852204,-122.328392830275,2,877.0,0.0,0.0,357.0,520.0,0.0,0.0,0.0,0.0,140.0809900499848,140.0809900499848,2
21322,3RD AVE W AND W NICKERSON ST,47.6508292070978,-122.360877256806,1,876.0,0.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,134.44803894245777,134.44803894245777,1
37715,22ND AVE E AND E REPUBLICAN ST,47.6231893660113,-122.303570000994,3,875.0,0.0,0.0,499.0,376.0,0.0,0.0,0.0,0.0,137.77725876040859,137.77725876040859,2
25512,36TH AVE NE AND NE 44TH ST,47.6605364609881,-122.289229549599,2,870.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.99607805709125,111.99607805709125,1
228744,42ND AVE NE AND NE 105TH ST,47.70468740285,-122.282777033908,2,863.0,0.0,0.0,441.0,422.0,0.0,0.0,0.0,0.0,110.0470054302592,110.0470054302592,2
55308,26TH AVE SW AND SW ANDOVER ST,47.5683443660618,-122.365428937139,2,862.0,382.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,131.55917230165588,131.55917230165588,2
3330,5TH AVE NW AND NW 70TH ST,47.6795567735134,-122.362498396421,2,854.0,0.0,0.0,356.0,498.0,0.0,0.0,0.0,0.0,115.1500723081155,115.1500723081155,2
73367,49TH AVE S AND S KENYON ST,47.5315734919257,-122.2717982825,2,849.0,0.0,0.0,460.0,389.0,0.0,0.0,0.0,0.0,119.51634929067517,119.51634929067517,2
